"Permit.Number","Orig","Dest"
"63328U",18,12
"63329C",18,14
"63330E",18,12
"63331V",18,12
"63332N",18,12
"63333G",18,12
"63334N",18,14
"63335G",18,14
"63336Z",18,1
"63337P",18,14
"63338R",18,12
"63339A",18,10
"63340Q",18,14
"63341B",18,3
"63342J",18,10
"63343E",18,12
"63344S",18,10
"63345E",18,14
"63346V",18,14
"63347V",18,10
"63348X",18,17
"63349X",18,14
"63350O",18,14
"63351H",18,14
"63352Z",18,14
"63353Q",18,14
"63354J",18,14
"63355S",18,17
"63356S",18,18
"63357P",18,14
"63358V",18,17
"63359E",18,4
"63360M",18,14
"63361F",18,14
"63362W",18,14
"63363Z",18,12
"63364C",18,14
"63365A",18,2
"63366R",18,2
"63367A",18,9
"63368B",18,14
"63369E",18,12
"63370U",18,12
"63371M",18,4
"63372Z",18,14
"63373Q",18,3
"63374F",18,14
"63375W",18,14
"63376Z",18,12
"63377H",18,14
"63378J",18,12
"63379Q",18,14
"63380I",18,14
"63381I",18,10
"63382W",18,14
"63383K",18,14
"63384M",18,12
"63385F",18,12
"63386W",18,12
"63387F",18,14
"63388W",18,14
"63389W",18,10
"63390G",18,14
"63391X",18,14
"63392A",18,12
"63393I",18,14
"63394K",18,12
"63395R",18,14
"63396R",18,10
"63397K",18,10
"63398C",18,10
"63399M",18,14
"63400J",18,14
"63401J",18,10
"63402E",18,12
"63403E",18,17
"63404E",18,14
"63405G",18,4
"63406X",18,4
"63407P",18,4
"63408I",18,4
"63409A",18,4
"63410S",18,4
"63411J",18,4
"63412E",18,4
"63413S",18,4
"63414L",18,4
"63415G",18,4
"63416V",18,4
"63417N",18,3
"63418G",18,3
"63419J",18,14
"63420O",18,12
"63421W",18,14
"63422O",18,12
"63423Q",18,12
"63424J",18,12
"63425B",18,3
"63426S",18,12
"63427L",18,12
"63428E",18,12
"63429E",18,17
"63430U",18,17
"63431M",18,17
"63432W",18,12
"63433G",18,5
"63434H",18,12
"63435Z",18,12
"63436Q",18,12
"63437J",18,12
"63438B",18,12
"63439S",18,12
"63440K",18,12
"63441C",18,12
"63442K",18,14
"63443C",18,17
"63444U",18,14
"63445M",18,14
"63446F",18,18
"63447W",18,14
"63448Z",18,4
"63449Q",18,12
"63450I",18,12
"63451A",18,12
"63452R",18,12
"63453R",18,17
"63454C",18,12
"63455R",18,10
"63456M",18,12
"63457F",18,12
"63458M",18,14
"63459O",18,12
"63460E",18,10
"63461V",18,10
"63462P",18,12
"63463X",18,14
"63464U",18,14
"63465I",18,14
"63466M",18,3
"63467C",18,3
"63468L",18,5
"63469H",18,14
"63470E",18,12
"63471L",18,14
"63472E",18,14
"63473V",18,12
"63474X",18,12
"63475N",18,10
"63476X",18,14
"63477P",18,3
"63478I",18,14
"63479A",18,14
"63480Q",18,14
"63481J",18,14
"63482S",18,17
"63483E",18,12
"63484L",18,14
"63485N",18,2
"63486V",18,3
"63487R",18,14
"63488P",18,12
"63489I",18,12
"63490Z",18,12
"63491O",18,10
"63492H",18,10
"63493Q",18,14
"63494J",18,14
"63495B",18,2
"63496L",18,17
"63497V",18,12
"63498V",18,17
"63499V",18,10
"63500A",18,10
"63501K",18,14
"63502C",18,14
"63503U",18,12
"63504W",18,12
"63505O",18,12
"63506W",18,14
"63507O",18,14
"63508H",18,14
"63509Q",18,17
"63510P",18,14
"63511P",18,10
"63512I",18,10
"63513C",18,12
"63514R",18,10
"63515H",18,14
"63516F",18,12
"63517U",18,14
"63518F",18,12
"63519W",18,14
"63520N",18,14
"63521G",18,14
"63522X",18,3
"63523P",18,14
"63524I",18,14
"63525R",18,14
"63526A",18,10
"63527R",18,10
"63528U",18,17
"63529M",18,17
"63530S",18,10
"63531E",18,14
"63532V",18,14
"63533N",18,4
"63534G",18,10
"63535X",18,14
"63536P",18,14
"63537I",18,2
"63538A",18,14
"63539R",18,14
"63541B",18,14
"63542E",18,12
"63543S",18,10
"63544L",18,10
"63545E",18,10
"63546V",18,10
"63547N",18,10
"63548X",18,14
"63549P",18,14
"63550O",18,10
"63551Z",18,14
"63552Q",18,14
"63553J",18,14
"63554B",18,14
"63555S",18,14
"63556S",18,10
"63557L",18,10
"63558V",18,14
"63559N",18,14
"63560O",18,12
"63561B",18,14
"63562Z",18,12
"63563Q",18,12
"63564J",18,12
"63565B",18,12
"63566S",18,12
"63567L",18,12
"63568E",18,12
"63569V",18,12
"63570M",18,12
"63571F",18,12
"63572W",18,12
"63573O",18,12
"63574H",18,12
"63575Z",18,12
"63576Q",18,12
"63577Z",18,14
"63578Q",18,14
"63579J",18,14
"63580A",18,14
"63581R",18,14
"63582U",18,12
"63583M",18,2
"63584R",18,9
"63585W",18,1
"63586G",18,1
"63587H",18,4
"63588O",18,10
"63589Q",18,12
"63590X",18,14
"63591P",18,14
"63592E",18,5
"63593K",18,12
"63594C",18,12
"63595C",18,17
"63596C",18,14
"63597U",18,14
"63598W",18,12
"63599O",18,12
"63600L",18,12
"63601S",18,14
"63602J",18,9
"63603P",18,4
"63604G",18,12
"63605V",18,10
"63606N",18,10
"63607I",18,12
"63608X",18,10
"63609A",18,17
"63610J",18,12
"63611Q",18,14
"63612Q",18,10
"63613L",18,12
"63614B",18,10
"63615S",18,10
"63616L",18,10
"63617E",18,10
"63618V",18,10
"63619N",18,10
"63620W",18,14
"63621Z",18,12
"63622O",18,10
"63623J",18,12
"63624B",18,12
"63625S",18,12
"63626L",18,12
"63627E",18,12
"63628V",18,12
"63629N",18,4
"63630V",18,1
"63631U",18,10
"63632M",18,1
"63633F",18,10
"63634W",18,10
"63635Z",18,17
"63636E",18,14
"63637V",18,14
"63638Q",18,10
"63639J",18,10
"63640A",18,10
"63641U",18,12
"63642K",18,10
"63643C",18,10
"63644M",18,14
"63645M",18,10
"63646B",18,14
"63647S",18,3
"63648N",18,3
"63649J",18,12
"63650P",18,14
"63651I",18,14
"63652I",18,5
"63653C",18,12
"63654R",18,10
"63655H",18,14
"63656Z",18,14
"63657Q",18,14
"63658O",18,12
"63659H",18,12
"63660X",18,12
"63661K",18,14
"63662P",18,17
"63663A",18,12
"63664R",18,12
"63665A",18,14
"63666R",18,14
"63667K",18,14
"63668C",18,10
"63669B",18,3
"63670M",18,5
"63671I",18,3
"63672V",18,3
"63673N",18,14
"63674G",18,14
"63675X",18,14
"63676P",18,14
"63677R",18,12
"63678A",18,14
"63679R",18,14
"63680S",18,12
"63681L",18,12
"63682S",18,14
"63683V",18,12
"63684L",18,10
"63685A",18,14
"63686N",18,10
"63687G",18,14
"63688X",18,14
"63689W",18,3
"63690I",18,5
"63691J",18,4
"63692B",18,4
"63693Q",18,10
"63694J",18,10
"63695S",18,3
"63696S",18,10
"63697N",18,12
"63698E",18,10
"63699V",18,10
"63700R",18,14
"63701K",18,10
"63702F",18,12
"63703M",18,12
"63704F",18,18
"63705H",18,12
"63706O",18,14
"63707Q",18,12
"63708H",18,10
"63709Q",18,14
"63710I",18,14
"63711A",18,14
"63712R",18,14
"63713K",18,10
"63714C",18,10
"63715U",18,14
"63716M",18,3
"63717F",18,14
"63718O",18,17
"63719O",18,10
"63720X",18,17
"63721P",18,17
"63722I",18,17
"63723I",18,14
"63724A",18,14
"63725R",18,14
"63726K",18,14
"63727C",18,3
"63728M",18,17
"63729I",18,14
"63730I",18,1
"63731V",18,14
"63732N",18,14
"63733N",18,10
"63734I",18,12
"63735M",18,2
"63736A",18,17
"63737A",18,14
"63738K",18,17
"63739U",18,12
"63740G",18,14
"63741X",18,14
"63742H",18,14
"63743I",18,1
"63744G",18,12
"63745V",18,10
"63746P",18,12
"63747P",18,17
"63748P",18,14
"63749I",18,14
"63750J",18,12
"63751Q",18,14
"63752S",18,12
"63753L",18,12
"63754E",18,12
"63755V",18,12
"63756N",18,12
"63757V",18,14
"63758N",18,10
"63759N",18,10
"63760B",18,3
"63761O",18,14
"63762Q",18,12
"63763Z",18,14
"63764Z",18,3
"63765F",18,14
"63766Z",18,9
"63767U",18,13
"63768L",18,14
"63769F",18,5
"63770P",18,14
"63771Q",18,14
"63772J",18,2
"63773B",18,2
"63774Z",18,4
"63775Q",18,12
"63776E",18,14
"63777V",18,3
"63778B",18,17
"63779B",18,14
"63780W",18,14
"63781G",18,14
"63782M",18,12
"63783F",18,12
"63784W",18,12
"63785M",18,10
"63786B",18,14
"63787S",18,14
"63788H",18,14
"63789J",18,12
"63790A",18,12
"63791R",18,12
"63792R",18,14
"63793K",18,17
"63794U",18,12
"63795M",18,12
"63796M",18,17
"63797W",18,12
"63798O",18,12
"63799H",18,12
"63800B",18,10
"63801P",18,14
"63802N",18,12
"63803G",18,12
"63804X",18,12
"63805G",18,14
"63806I",18,8
"63807A",18,12
"63808R",18,12
"63809A",18,14
"63810B",18,12
"63811B",18,17
"63812J",18,10
"63813B",18,3
"63814V",18,12
"63815L",18,10
"63816G",18,12
"63817X",18,12
"63818G",18,14
"63819I",18,12
"63820Z",18,12
"63821Q",18,12
"63822Z",18,14
"63823Q",18,14
"63824S",18,12
"63825G",18,14
"63826P",18,2
"63827V",18,12
"63828E",18,14
"63829A",18,14
"63830Q",18,14
"63831O",18,12
"63832H",18,12
"63833Z",18,12
"63834Q",18,12
"63835J",18,12
"63836B",18,12
"63837S",18,12
"63838L",18,12
"63839E",18,12
"63840C",18,17
"63841U",18,3
"63842M",18,17
"63843F",18,17
"63844F",18,14
"63845H",18,12
"63846H",18,17
"63847O",18,10
"63848Z",18,14
"63849Z",18,10
"63850R",18,4
"63851V",18,14
"63852W",18,3
"63853G",18,14
"63854M",18,12
"63855M",18,17
"63856M",18,14
"63857M",18,10
"63858B",18,14
"63859K",18,14
"63860B",18,14
"63861I",18,12
"63862A",18,12
"63863R",18,12
"63864K",18,12
"63865C",18,12
"63866U",18,12
"63867M",18,12
"63868F",18,12
"63869W",18,12
"63870V",18,17
"63871N",18,17
"63872G",18,17
"63873X",18,6
"63874X",18,14
"63875P",18,14
"63876I",18,14
"63877A",18,3
"63878R",18,3
"63879K",18,14
"63880B",18,14
"63881S",18,14
"63882L",18,3
"63883I",18,14
"63884A",18,14
"63885J",18,14
"63886G",18,14
"63887C",18,14
"63888U",18,14
"63889P",18,10
"63890H",18,10
"63891Z",18,10
"63892J",18,14
"63893B",18,14
"63894B",18,8
"63895L",18,14
"63896F",18,1
"63897I",18,3
"63898X",18,12
"63899N",18,14
"63900M",18,2
"63901F",18,12
"63902Q",18,14
"63903O",18,3
"63904B",18,14
"63905Z",18,12
"63906H",18,14
"63907Z",18,14
"63908B",18,12
"63909S",18,12
"63910K",18,12
"63911R",18,14
"63912U",18,12
"63913K",18,3
"63914Z",18,1
"63915U",18,10
"63916F",18,14
"63917W",18,14
"63918H",18,17
"63919Q",18,12
"63920C",18,14
"63921X",18,10
"63922I",18,14
"63923K",18,12
"63924C",18,12
"63925K",18,14
"63926C",18,2
"63927F",18,12
"63928U",18,10
"63929O",18,12
"63930G",18,12
"63931X",18,12
"63932P",18,12
"63933I",18,12
"63934A",18,12
"63935A",18,17
"63936F",18,1
"63937S",18,2
"63938R",18,10
"63939U",18,17
"63940S",18,10
"63941E",18,17
"63942E",18,10
"63943N",18,17
"63944N",18,14
"63945P",18,12
"63946G",18,3
"63947U",18,14
"63948I",18,14
"63949A",18,14
"63950Q",18,14
"63951S",18,12
"63952L",18,12
"63953E",18,12
"63954P",18,14
"63955E",18,14
"63956G",18,4
"63957O",18,5
"63958P",18,12
"63959I",18,12
"63960Z",18,12
"63961Q",18,12
"63962J",18,12
"63963B",18,12
"63964S",18,12
"63965L",18,12
"63966S",18,14
"63967P",18,14
"63968E",18,14
"63969Q",18,14
"63970U",18,10
"63971F",18,14
"63972W",18,14
"63973O",18,14
"63974H",18,14
"63975Q",18,17
"63976A",18,13
"63977N",18,1
"63978G",18,1
"63979B",18,10
"63980U",18,12
"63981K",18,10
"63982F",18,12
"63983F",18,17
"63984O",18,12
"63985S",18,8
"63986Z",18,12
"63987Q",18,12
"63988H",18,10
"63989Q",18,14
"63990I",18,14
"63991A",18,14
"63992W",18,1
"63993U",18,12
"63994M",18,12
"63995F",18,12
"63996W",18,12
"63997F",18,3
"63998W",18,14
"63999Z",18,12
"64000I",18,12
"64001I",18,17
"64002R",18,12
"64003K",18,12
"64004A",18,10
"64005R",18,10
"64006C",18,10
"64007U",18,14
"64008M",18,14
"64009A",18,14
"64010A",18,14
"64011G",18,17
"64012H",18,2
"64013X",18,14
"64014P",18,12
"64015R",18,12
"64016R",18,17
"64017W",18,2
"64018O",18,1
"64019H",18,1
"64020E",18,14
"64021R",18,7
"64022E",18,14
"64023N",18,3
"64024X",18,12
"64025P",18,12
"64026I",18,12
"64027A",18,12
"64028R",18,12
"64029K",18,12
"64030Z",18,10
"64031J",18,14
"64032B",18,14
"64033S",18,10
"64034S",18,3
"64035L",18,10
"64036E",18,10
"64037G",18,17
"64038B",18,3
"64039C",18,14
"64040G",18,9
"64041X",18,9
"64042A",18,1
"64043J",18,17
"64044Q",18,10
"64045L",18,12
"64046L",18,17
"64047P",18,14
"64048F",18,2
"64049X",18,3
"64050W",18,12
"64051O",18,12
"64052H",18,12
"64053Z",18,12
"64054Q",18,12
"64055Z",18,14
"64056Q",18,14
"64057N",18,14
"64058G",18,14
"64059E",18,12
"64060U",18,12
"64061M",18,12
"64062F",18,12
"64063W",18,12
"64064O",18,12
"64065H",18,12
"64066Z",18,12
"64067Q",18,12
"64068J",18,4
"64069B",18,4
"64070M",18,14
"64071F",18,14
"64072W",18,14
"64073G",18,14
"64074M",18,12
"64075F",18,12
"64076W",18,6
"64077O",18,3
"64078W",18,3
"64079O",18,14
"64080K",18,14
"64081G",18,10
"64082R",18,2
"64083R",18,12
"64084F",18,14
"64085C",18,12
"64086U",18,12
"64087M",18,12
"64088F",18,12
"64089U",18,10
"64090L",18,10
"64091G",18,12
"64092N",18,10
"64093N",18,10
"64094G",18,10
"64095P",18,14
"64096I",18,14
"64097K",18,12
"64098C",18,12
"64099K",18,14
"64100Z",18,6
"64101Z",18,14
"64102Q",18,14
"64103J",18,14
"64104B",18,12
"64105E",18,3
"64106L",18,3
"64107E",18,14
"64108A",18,14
"64109X",18,12
"64110W",18,17
"64111R",18,14
"64112K",18,14
"64113Z",18,17
"64114Q",18,17
"64115V",18,14
"64116N",18,3
"64117W",18,3
"64118X",18,3
"64119P",18,3
"64120K",18,5
"64121F",18,6
"64122W",18,4
"64123J",18,3
"64124J",18,4
"64125B",18,14
"64126S",18,6
"64127E",18,1
"64128B",18,4
"64129J",18,3
"64130F",18,3
"64131C",18,3
"64132Q",18,3
"64133H",18,1
"64134B",18,7
"64135Q",18,1
"64136J",18,1
"64137E",18,2
"64138K",18,3
"64139Z",18,14
"64140P",18,17
"64141P",18,5
"64142P",18,10
"64143E",18,8
"64144S",18,1
"64145L",18,3
"64146H",18,3
"64147W",18,3
"64148O",18,3
"64149F",18,14
"64150Q",18,3
"64151N",18,14
"64152P",18,12
"64153X",18,10
"64154X",18,10
"64155G",18,3
"64156K",18,3
"64157W",18,2
"64159X",18,18
"64160S",18,14
"64161P",18,3
"64162E",18,10
"64163X",18,2
"64164U",18,3
"64165P",18,11
"64166S",18,14
"64167U",18,14
"64168R",18,12
"64169K",18,12
"64170B",18,12
"64171S",18,12
"64172G",18,14
"64173O",18,14
"64174H",18,14
"64175E",18,14
"64176R",18,1
"64177X",18,3
"64178G",18,14
"64179I",18,12
"64180Z",18,3
"64181Q",18,3
"64182J",18,5
"64183V",18,14
"64184S",18,12
"64185L",18,4
"64186X",18,14
"64187U",18,5
"64188M",18,5
"64189N",18,17
"64190Q",18,1
"64191M",18,10
"64192H",18,12
"64193S",18,14
"64194O",18,10
"64195J",18,12
"64196V",18,14
"64197J",18,14
"64198L",18,4
"64199G",18,4
"64200U",18,14
"64201E",18,14
"64202F",18,14
"64203W",18,14
"64204U",18,12
"64205C",18,14
"64206U",18,14
"64207Q",18,14
"64208J",18,3
"64209F",18,10
"64210R",18,14
"64211K",18,3
"64212I",18,18
"64213A",18,12
"64214R",18,5
"64215H",18,2
"64216C",18,12
"64217U",18,12
"64218M",18,12
"64219V",18,5
"64220P",18,14
"64221I",18,1
"64222W",18,1
"64223R",18,3
"64224N",18,10
"64225G",18,10
"64226P",18,12
"64227R",18,12
"64228C",18,3
"64229Z",18,3
"64230S",18,12
"64231L",18,3
"64232S",18,14
"64233V",18,12
"64234E",18,14
"64235W",18,3
"64236U",18,3
"64237K",18,3
"64238C",18,14
"64239A",18,4
"64240L",18,3
"64241E",18,14
"64242Q",18,3
"64243F",18,8
"64244G",18,1
"64245S",18,14
"64246P",18,14
"64247N",18,4
"64248A",18,1
"64249X",18,12
"64250J",18,14
"64251W",18,14
"64252S",18,14
"64253Q",18,1
"64254H",18,10
"64255R",18,2
"64256S",18,3
"64257C",18,2
"64258E",18,2
"64259P",18,3
"64260M",18,12
"64261U",18,3
"64262Q",18,3
"64263O",18,3
"64264H",18,2
"64265S",18,2
"64266L",18,3
"64267E",18,8
"64268S",18,7
"64269K",18,1
"64270I",18,5
"64271C",18,8
"64272U",18,3
"64273M",18,12
"64274F",18,12
"64275W",18,12
"64276O",18,12
"64277H",18,12
"64278S",18,14
"64279L",18,14
"64280C",18,14
"64281A",18,12
"64282M",18,14
"64283K",18,12
"64284N",18,14
"64285G",18,14
"64286M",18,12
"64287Z",18,14
"64288I",18,14
"64289O",18,12
"64290A",18,14
"64291X",18,12
"64292B",18,14
"64293I",18,12
"64294L",18,6
"64295M",18,14
"64296K",18,12
"64297N",18,14
"64298O",18,14
"64299X",18,14
"64300J",18,12
"64301V",18,14
"64302N",18,14
"64303L",18,12
"64304X",18,14
"64305V",18,3
"64306N",18,12
"64307G",18,12
"64308R",18,14
"64309P",18,12
"64310R",18,14
"64311H",18,17
"64312Q",18,12
"64313Q",18,17
"64314B",18,12
"64315S",18,12
"64316L",18,12
"64317E",18,12
"64318V",18,12
"64319V",18,17
"64320M",18,17
"64321F",18,17
"64322O",18,12
"64323H",18,12
"64324Z",18,3
"64325Q",18,12
"64326J",18,12
"64327J",18,17
"64328B",18,17
"64329L",18,12
"64330K",18,17
"64331U",18,12
"64332U",18,17
"64333F",18,12
"64334W",18,12
"64335W",18,17
"64336H",18,12
"64337Z",18,12
"64338Q",18,12
"64339J",18,12
"64340A",18,12
"64341R",18,12
"64342K",18,12
"64343C",18,12
"64344U",18,12
"64345M",18,12
"64346F",18,12
"64347W",18,12
"64348O",18,12
"64349H",18,12
"64350X",18,12
"64351P",18,12
"64352I",18,12
"64353A",18,12
"64354R",18,12
"64355K",18,12
"64356C",18,12
"64357U",18,18
"64358M",18,12
"64359F",18,12
"64360V",18,12
"64361V",18,17
"64362N",18,17
"64363G",18,17
"64364X",18,17
"64365P",18,17
"64366I",18,17
"64367A",18,17
"64368R",18,10
"64369K",18,10
"64370B",18,17
"64371S",18,17
"64372L",18,17
"64373E",18,17
"64374V",18,17
"64375N",18,17
"64376G",18,3
"64377X",18,17
"64378P",18,17
"64379I",18,17
"64380Z",18,17
"64381Q",18,17
"64382J",18,17
"64383B",18,17
"64384S",18,17
"64385L",18,17
"64386E",18,17
"64387V",18,17
"64388N",18,17
"64389G",18,17
"64390W",18,17
"64391O",18,17
"64392H",18,17
"64393Z",18,17
"64394Q",18,17
"64395J",18,17
"64396B",18,17
"64397S",18,17
"64398L",18,17
"64399C",18,9
"64400M",18,8
"64401B",18,5
"64402C",18,12
"64403C",18,17
"64404U",18,3
"64405M",18,17
"64406W",18,12
"64407O",18,18
"64408B",18,14
"64409S",18,14
"64410G",18,14
"64411X",18,12
"64412C",18,4
"64413U",18,4
"64414M",18,4
"64415F",18,4
"64416W",18,3
"64417O",18,2
"64418Z",18,3
"64419W",18,3
"64420L",18,10
"64421N",18,17
"64422A",18,18
"64423M",18,6
"64424G",18,5
"64425C",18,3
"64426U",18,3
"64427A",18,3
"64428C",18,4
"64429W",18,4
"64430N",18,4
"64431G",18,14
"64432M",18,2
"64433H",18,5
"64434V",18,14
"64435R",18,6
"64436H",18,2
"64437K",18,4
"64438A",18,4
"64439O",18,7
"64440H",18,5
"64441R",18,2
"64442K",18,3
"64443C",18,6
"64444G",18,12
"64445P",18,3
"64457Q",18,9
"64458N",18,2
"64459K",18,3
"64460V",18,2
"64461Q",18,1
"64462G",18,1
"64496U",18,14
"64514S",18,4
"64522H",18,4
"64523S",18,1
"64524L",18,3
"64525Z",18,3
"64527G",18,2
"64528X",18,2
"64529X",18,2
"64530L",18,1
"64531M",18,12
"64532Z",18,3
"64533Q",18,3
"64534J",18,3
"64538H",18,5
"64564C",18,5
"64565U",18,6
"64566O",18,3
"64572M",18,5
"64578Q",18,3
"64600B",18,5
"64607E",18,3
"64608V",18,3
"64609I",18,2
"64618Z",18,6
"64619J",18,1
"64620N",18,17
"64623I",18,2
"64624S",18,3
"64626F",18,14
"64627W",18,1
"64628W",18,3
"64629F",18,7
"64630E",18,12
"64634P",18,2
"64635J",18,5
"64636I",18,4
"64637U",18,3
"64638R",18,3
"64639A",18,14
"64640J",18,17
"64643E",18,2
"64644R",18,3
"64645E",18,14
"64646N",18,17
"64647R",18,14
"64652L",18,4
"64653B",18,12
"64654N",18,2
"64656W",18,3
"64657N",18,7
"64658K",18,2
"64659G",18,4
"64660S",18,6
"64661L",18,3
"64662E",18,3
"64666B",18,4
"64667K",18,1
"64668C",18,2
"64670W",18,4
"64671H",18,14
"64672Z",18,14
"64673Q",18,14
"64674J",18,14
"64675B",18,14
"64676S",18,12
"64677Q",18,18
"64678Z",18,14
"64679Q",18,14
"64680U",18,3
"64681M",18,4
"64682A",18,2
"64683W",18,4
"64684H",18,3
"64685H",18,2
"64686Z",18,4
"64687Q",18,2
"64688J",18,3
"64689B",18,4
"64692W",18,3
"64693O",18,3
"64694F",18,1
"64695F",18,4
"64696W",18,3
"64697O",18,11
"64698H",18,4
"64699Z",18,4
"64700S",18,4
"64701G",18,14
"64702W",18,5
"64703H",18,14
"64704I",18,1
"64705C",18,3
"64706N",18,14
"64707J",18,5
"64708K",18,4
"64709A",18,3
"64710L",18,3
"64711E",18,1
"64712B",18,4
"64713M",18,2
"64714G",18,3
"64715E",18,4
"64716X",18,6
"64717P",18,4
"64718G",18,9
"64719A",18,4
"64720G",18,1
"64722Z",18,1
"64723Q",18,6
"64724L",18,4
"64725B",18,4
"64726V",18,4
"64728A",18,3
"64729X",18,4
"64730O",18,3
"64731U",18,14
"64733Q",18,4
"64734J",18,4
"64735B",18,4
"64736H",18,3
"64737J",18,4
"64738E",18,4
"64739V",18,4
"64740M",18,4
"64741F",18,4
"64742W",18,4
"64743O",18,4
"64744H",18,4
"64745S",18,3
"64746Q",18,4
"64747E",18,3
"64748B",18,4
"64749S",18,4
"64750K",18,4
"64751W",18,3
"64752U",18,4
"64753M",18,4
"64754A",18,10
"64756H",18,3
"64759L",18,3
"64761X",18,4
"64762P",18,12
"64763K",18,4
"64764A",18,4
"64765U",18,4
"64766M",18,4
"64767C",18,2
"64768R",18,10
"64769U",18,17
"64770A",18,3
"64771P",18,3
"64772E",18,3
"64773I",18,6
"64774R",18,1
"64775K",18,3
"64778M",18,3
"64779K",18,8
"64780X",18,7
"64781V",18,4
"64782N",18,4
"64783G",18,3
"64784R",18,3
"64785E",18,3
"64786E",18,10
"64789F",18,3
"64790B",18,4
"64791Q",18,4
"64794S",18,6
"64795L",18,12
"64796E",18,12
"64798K",18,3
"64799G",18,4
"64801W",18,4
"64802M",18,4
"64804Q",18,3
"64805L",18,3
"64806J",18,4
"64807V",18,7
"64808Q",18,4
"64809J",18,9
"64815C",18,3
"64819E",18,3
"64821I",18,7
"64822I",18,4
"64823U",18,1
"64824R",18,2
"64825K",18,4
"64826U",18,3
"64827U",18,2
"64828O",18,6
"64829H",18,4
"64830X",18,4
"64833F",18,2
"64834K",18,3
"64837U",18,1
"64838M",18,3
"64839P",18,3
"64840V",18,4
"64842E",18,12
"64843V",18,1
"64844F",18,5
"64846N",18,3
"64847R",18,4
"64848I",18,2
"64849C",18,4
"64850N",18,3
"64851G",18,3
"64854C",18,1
"64855E",18,6
"64856P",18,3
"64857I",18,1
"64858A",18,3
"64859R",18,2
"64860I",18,14
"64861F",18,5
"64862Z",18,3
"64865V",18,1
"64866V",18,4
"64867N",18,4
"64868G",18,4
"64869P",18,1
"64870S",18,9
"64871H",18,4
"64872Z",18,4
"64873F",18,3
"64874E",18,3
"64876N",18,7
"64877L",18,2
"64878E",18,3
"64879V",18,2
"64880F",18,2
"64881C",18,4
"64883M",18,2
"64884V",18,3
"64885Q",18,3
"64886Q",18,2
"64887H",18,4
"64888H",18,17
"64889Q",18,12
"64890F",18,3
"64891C",18,4
"64892R",18,4
"64893H",18,3
"64894F",18,3
"64895W",18,3
"64896M",18,12
"64897H",18,2
"64898Z",18,6
"64899Q",18,5
"64900L",18,2
"64901G",18,4
"64902P",18,2
"64903P",18,4
"64904I",18,4
"64905X",18,12
"64906R",18,14
"64907K",18,4
"64908U",18,14
"64909E",18,14
"64910L",18,4
"64911E",18,4
"64912V",18,4
"64913N",18,4
"64914G",18,4
"64915P",18,1
"64916P",18,4
"64917Z",18,5
"64918A",18,4
"64919R",18,4
"64920J",18,4
"64921P",18,1
"64922S",18,4
"64923Z",18,14
"64924E",18,4
"64925V",18,4
"64926N",18,2
"64927G",18,4
"64928X",18,4
"64929P",18,4
"64930F",18,3
"64931I",18,9
"64932Q",18,2
"64933S",18,1
"64934B",18,14
"64935I",18,1
"64936J",18,4
"64937Z",18,5
"64938V",18,2
"64939C",18,1
"64940Z",18,3
"64941U",18,4
"64942O",18,4
"64943H",18,4
"64945J",18,3
"64946H",18,4
"64947Z",18,10
"64949J",18,4
"64950A",18,7
"64951U",18,4
"64953F",18,4
"64954W",18,4
"64955O",18,4
"64956H",18,4
"64957N",18,1
"64958G",18,1
"64959J",18,2
"64960A",18,6
"64968H",18,6
"64969V",18,1
"64970H",18,14
"64971P",18,4
"64972G",18,3
"64973A",18,4
"64974P",18,6
"64975I",18,3
"64976Q",18,2
"64977O",18,3
"64978M",18,3
"64979Z",18,3
"64980F",18,3
"64981L",18,9
"64982G",18,4
"64983X",18,4
"64984K",18,3
"64985N",18,14
"64986A",18,4
"64987N",18,5
"64988Z",18,5
"64989L",18,14
"64990Q",18,2
"64991G",18,7
"64992X",18,3
"64993K",18,5
"64994X",18,2
"64995A",18,3
"64996V",18,2
"64997K",18,7
"64998A",18,3
"64999X",18,12
"65000H",18,3
"65003L",18,4
"65004V",18,6
"65005V",18,3
"65006L",18,12
"65007E",18,4
"65008R",18,2
"65009N",18,2
"65010F",18,2
"65011W",18,4
"65012O",18,12
"65013H",18,4
"65014Z",18,1
"65015K",18,5
"65016Z",18,4
"65017R",18,2
"65018V",18,4
"65019E",18,8
"65020R",18,14
"65022E",18,5
"65023F",18,2
"65024W",18,2
"65025Q",18,3
"65026H",18,4
"65030C",18,4
"65034B",18,2
"65035O",18,4
"65036H",18,4
"65037W",18,4
"65038O",18,12
"65039H",18,12
"65040A",18,4
"65041P",18,8
"65043C",18,3
"65044M",18,3
"65045K",18,4
"65046Z",18,3
"65050X",18,4
"65052G",18,12
"65053X",18,12
"65054P",18,12
"65055K",18,4
"65056U",18,14
"65058M",18,4
"65060J",18,3
"65061I",18,5
"65063V",18,12
"65064E",18,3
"65065G",18,4
"65066U",18,2
"65067N",18,10
"65068I",18,2
"65069C",18,4
"65071J",18,12
"65072R",18,1
"65073F",18,14
"65074S",18,17
"65075L",18,17
"65076V",18,12
"65082S",18,1
"65083I",18,5
"65084J",18,12
"65085S",18,2
"65086S",18,7
"65087C",18,1
"65090H",18,1
"65091H",18,4
"65092Z",18,6
"65095P",18,5
"65096Q",18,12
"65097J",18,4
"65099N",18,1
"65100H",18,1
"65101C",18,14
